id,hu1_mean,hu2_mean,hu3_mean,hu4_mean,hu5_mean,hu6_mean,hu7_mean,hu1_std,hu2_std,hu3_std,hu4_std,hu5_std,hu6_std,hu7_std,note,raw_path,n_points,lambda1,lambda2,lambda3,r1,r2,r3,ratio12,ratio23,trace,proj_hist_bin_0,proj_hist_bin_1,proj_hist_bin_2,proj_hist_bin_3,proj_hist_bin_4,proj_hist_bin_5,proj_hist_bin_6,proj_hist_bin_7
Douglasie_31_26,2.8064239025115967,5.783491134643555,8.937531471252441,9.298020362854004,18.445899963378903,12.27807903289795,0.0003480911254882,0.0564162172377109,0.1395776271820068,0.3555477559566498,0.4868172109127044,0.9348645210266112,0.6376415491104126,19.483945846557617,0.0,0.0,1024,0.0905446037650108,0.0056476211175322,0.0037202169187366,0.9062395095825196,0.056525707244873,0.0372347719967365,16.0323429107666,1.5180892944335938,0.0999124348163604,0.154296875,0.1513671875,0.24609375,0.1953125,0.138671875,0.0751953125,0.017578125,0.021484375
Douglasie_31_27,2.892998456954956,6.015479564666748,9.442315101623535,9.682384490966797,19.247520446777344,12.703659057617188,0.0,0.0342372395098209,0.105566956102848,0.4413526654243469,0.4167987406253814,0.8463349938392639,0.4340612292289734,20.230058670043945,0.0,0.0,1024,0.0745693743228912,0.0070477672852575,0.0057328329421579,0.8536851406097412,0.0806842520833015,0.0656306222081184,10.580567359924316,1.229369044303894,0.0873499736189842,0.3095703125,0.2431640625,0.1650390625,0.1064453125,0.060546875,0.0458984375,0.052734375,0.0166015625
Douglasie_31_29,2.8664138317108154,6.017775058746338,9.08254623413086,9.405113220214844,18.651206970214844,12.426657676696776,0.0,0.0394144691526889,0.1508994102478027,0.2179569751024246,0.1874516010284423,0.3879108428955078,0.1500033140182495,19.68672561645508,0.0,0.0,1024,0.0694657862186431,0.0092338444665074,0.0045515238307416,0.8344122767448425,0.1109155192971229,0.0546722002327442,7.522953510284424,2.028737068176269,0.0832511559128761,0.2392578125,0.3251953125,0.1787109375,0.083984375,0.0703125,0.068359375,0.017578125,0.0166015625
Douglasie_31_3,2.8854048252105717,6.009504795074463,9.28415584564209,9.5584077835083,18.986936569213867,12.629132270812988,1.5894572413799326e-07,0.0769448950886726,0.2423088401556015,0.1659808307886123,0.1418221443891525,0.2879271805286407,0.2094159126281738,19.90623664855957,0.0,0.0,1024,0.0896458104252815,0.0077151302248239,0.0070574423298239,0.8585251569747925,0.0738866999745369,0.0675881206989288,11.619482040405272,1.0931906700134275,0.1044183894991874,0.2978515625,0.2841796875,0.197265625,0.11328125,0.0556640625,0.0283203125,0.009765625,0.013671875
Douglasie_31_30,2.8975589275360107,6.109733581542969,9.056074142456056,9.208258628845217,18.340524673461918,12.279034614562988,0.0,0.0810353755950927,0.2475324869155883,0.5652860403060913,0.6518523693084717,1.2603906393051147,0.791236400604248,20.733057022094727,0.0,0.0,1024,0.059477299451828,0.0068772290833294,0.0035318746231496,0.8510568141937256,0.0984058231115341,0.0505373664200305,8.648439407348633,1.947189450263977,0.0698864012956619,0.4873046875,0.2451171875,0.0986328125,0.0595703125,0.04296875,0.0244140625,0.017578125,0.0244140625
Douglasie_31_31,2.92437744140625,6.111217975616455,9.666411399841309,9.84262752532959,19.604625701904297,12.907943725585938,0.0,0.0417605601251125,0.1339467912912368,0.3544700145721435,0.4257339835166931,0.8173526525497437,0.475439041852951,20.6020565032959,0.0,0.0,1024,0.0770691931247711,0.0082684988155961,0.0057831620797514,0.8457909226417542,0.0907421112060546,0.0634669438004493,9.320820808410645,1.4297540187835691,0.0911208540201187,0.4033203125,0.25,0.1533203125,0.0849609375,0.052734375,0.025390625,0.01171875,0.0185546875
Douglasie_31_32,2.7290217876434326,5.657989501953125,8.1965970993042,8.368390083312988,16.65095329284668,11.20669651031494,-0.0008770624990575,0.0364412553608417,0.0939632132649421,0.1527881473302841,0.1669864207506179,0.3267523348331451,0.2142035067081451,19.065940856933597,0.0,0.0,1024,0.0638696998357772,0.0043575195595622,0.0022893389686942,0.9057404398918152,0.061794277280569,0.0324652679264545,14.65735149383545,1.903396487236023,0.0705165565013885,0.33984375,0.173828125,0.1953125,0.126953125,0.0498046875,0.0576171875,0.0302734375,0.0263671875
Douglasie_31_34,2.837794303894043,5.879165172576904,8.765385627746582,8.95554256439209,17.816499710083008,11.902007102966309,3.178914482759865e-07,0.0358262471854686,0.0915555134415626,0.2304973155260086,0.2745258212089538,0.5267109870910645,0.3056826293468475,19.33656311035156,0.0,0.0,1024,0.0739024505019187,0.0040525253862142,0.0029377718456089,0.913585603237152,0.0500975102186203,0.0363168753683567,18.236146926879883,1.3794554471969604,0.0808927491307258,0.232421875,0.19140625,0.1572265625,0.189453125,0.1181640625,0.0556640625,0.02734375,0.0283203125
Douglasie_31_35,2.846205949783325,5.900746822357178,9.0077543258667,9.181662559509276,18.276426315307617,12.13318920135498,-0.0001754760742187,0.0675785765051841,0.1978447586297989,0.2168309986591339,0.2529258728027344,0.4854014217853546,0.3377999067306518,20.253154754638672,0.0,0.0,1024,0.062458362430334,0.0057855313643813,0.0036155811976641,0.8691736459732056,0.0805117413401603,0.0503146052360534,10.795613288879396,1.6001664400100708,0.0718594714999198,0.36328125,0.2001953125,0.130859375,0.095703125,0.1025390625,0.07421875,0.0166015625,0.0166015625
Douglasie_31_38,2.8604040145874023,5.988161087036133,8.681683540344238,8.888055801391602,17.67302131652832,11.890616416931152,0.0,0.0274079088121652,0.0763624608516693,0.1485319435596466,0.1701201051473617,0.3289097547531128,0.2099587768316269,19.55929183959961,0.0,0.0,1024,0.0723257064819336,0.0105178700760006,0.0045772227458655,0.8273283839225769,0.1203131303191185,0.052358504384756,6.87645959854126,2.2978715896606445,0.0874207988381385,0.3798828125,0.3056640625,0.130859375,0.0830078125,0.041015625,0.021484375,0.015625,0.0224609375
Douglasie_31_40,2.611947536468506,5.3169779777526855,8.494553565979004,8.609701156616211,17.16193962097168,11.271689414978027,-0.0001897811889648,0.0473397895693779,0.1362308859825134,0.372768223285675,0.3354833424091339,0.6877052187919617,0.3273452818393707,19.139598846435547,0.0,0.0,1024,0.0741840824484825,0.0028750386554747,0.0010261054849252,0.9500399231910706,0.0368192382156848,0.0131408395245671,25.802812576293945,2.801893949508667,0.0780852288007736,0.1572265625,0.1708984375,0.1953125,0.224609375,0.103515625,0.056640625,0.0419921875,0.0498046875
Douglasie_31_41,2.8568649291992188,5.963418483734131,8.93066120147705,9.14966106414795,18.19090461730957,12.194661140441896,-0.0002051989285973,0.0145664392039179,0.0606853924691677,0.1713495701551437,0.1830265820026397,0.3555763661861419,0.2321864664554596,19.746601104736328,0.0,0.0,1024,0.0567788295447826,0.0069135106168687,0.0035964446142315,0.8438082337379456,0.1027438789606094,0.0534479059278965,8.21273422241211,1.9223181009292605,0.0672887861728668,0.2958984375,0.2666015625,0.2119140625,0.0947265625,0.0634765625,0.03125,0.0166015625,0.01953125
Douglasie_31_46,2.6306276321411133,5.441112995147705,7.783568859100342,7.862701416015625,15.686206817626951,10.585213661193848,-0.0007241566781885,0.0403881482779979,0.1191407293081283,0.148601546883583,0.1595584452152252,0.3136375248432159,0.2175033688545227,17.155345916748047,0.0,0.0,1024,0.0815730690956115,0.0043145325034856,0.0037749714683741,0.909778356552124,0.0481196567416191,0.0421019755303859,18.906583786010746,1.14293110370636,0.0896625742316246,0.396484375,0.20703125,0.1611328125,0.08984375,0.046875,0.03125,0.033203125,0.0341796875
Douglasie_31_48,2.800614595413208,5.846263885498047,9.533326148986816,10.291621208190918,12.834983825683594,13.367863655090332,-1.5894572413799326e-07,0.0239092521369457,0.0718392059206962,0.2529290318489074,0.5363826751708984,15.823802947998049,0.6716967821121216,20.64057922363281,0.0,0.0,1024,0.0772146508097648,0.0077475067228078,0.0060233869589865,0.8486474752426147,0.0851509571075439,0.0662015825510025,9.966387748718262,1.2862375974655151,0.0909855514764785,0.1044921875,0.1337890625,0.2158203125,0.3017578125,0.1298828125,0.06640625,0.0283203125,0.01953125
Douglasie_31_52,3.023615598678589,7.044216632843018,9.606392860412598,10.09572982788086,20.041475296020508,3.9256575107574463,5.4200489103095606e-05,0.0674075633287429,0.5370680093765259,0.6365322470664978,0.911890149116516,1.7673741579055786,13.286487579345703,20.57111167907715,0.0,0.0,1024,0.0425085015594959,0.0132352821528911,0.0083535555750131,0.6631866693496704,0.206487238407135,0.1303260922431945,3.2117562294006348,1.584389090538025,0.0640973374247551,0.6025390625,0.2412109375,0.0732421875,0.025390625,0.015625,0.013671875,0.0126953125,0.015625
Douglasie_31_53,2.691565752029419,5.569925308227539,8.795170783996582,9.205384254455566,18.22964096069336,12.056593894958496,-0.0011062622070312,0.0537130460143089,0.1774245649576187,0.3569088578224182,0.4013207256793976,0.8090333938598633,0.5067471861839294,19.24291610717773,0.0,0.0,1024,0.1036184802651405,0.0091977594420313,0.0026778376195579,0.8971757292747498,0.0796383619308471,0.0231859311461448,11.26562213897705,3.4347710609436035,0.1154940798878669,0.044921875,0.0810546875,0.224609375,0.330078125,0.1875,0.0830078125,0.025390625,0.0234375
Douglasie_31_54,2.7289631366729736,5.629725933074951,8.802375793457031,9.361798286437988,11.840782165527344,3.4514319896698,1.5894572413799326e-07,0.0572846680879592,0.1387581825256347,0.3367624580860138,0.6358233690261841,14.571189880371094,12.111454963684082,19.14763069152832,0.0,0.0,1024,0.0690779685974121,0.0051819733344018,0.0025650053285062,0.899160623550415,0.0674517005681991,0.0333876609802246,13.330437660217283,2.02025842666626,0.0768249481916427,0.1171875,0.17578125,0.2412109375,0.19140625,0.1484375,0.0830078125,0.0234375,0.01953125
Douglasie_31_56,2.754328966140747,5.67738151550293,8.705477714538574,8.952491760253906,17.781869888305664,11.80083179473877,0.0,0.0655203089118003,0.1725484877824783,0.1833957582712173,0.2054058164358139,0.3995693325996399,0.2689673006534576,19.248214721679688,0.0,0.0,1024,0.0963659211993217,0.0070650093257427,0.0046699354425072,0.8914445042610168,0.0653557106852531,0.0431997962296009,13.639885902404783,1.5128709077835083,0.1081008687615394,0.1171875,0.361328125,0.220703125,0.1171875,0.0810546875,0.05078125,0.0205078125,0.03125
Douglasie_31_59,2.8466484546661377,5.924352645874023,9.021570205688477,9.441275596618652,18.679452896118164,12.432132720947266,0.0,0.0291605591773986,0.1004728451371193,0.2166294455528259,0.2721027433872223,0.5200998783111572,0.3141845166683197,19.98802947998047,0.0,0.0,1024,0.070621371269226,0.0080325696617364,0.0023668825160712,0.8716446757316589,0.0991420373320579,0.029213260859251,8.791877746582031,3.3937339782714844,0.0810208246111869,0.1240234375,0.2197265625,0.234375,0.203125,0.1259765625,0.03125,0.0322265625,0.029296875
Douglasie_31_60,2.887653350830078,6.000244617462158,9.713827133178713,9.925707817077637,19.75799369812012,12.936023712158203,-0.0001211166381835,0.0276509039103984,0.0828211158514022,0.5949529409408569,0.4577680230140686,0.9916196465492249,0.4762485325336456,20.708606719970703,0.0,0.0,1024,0.0608350560069084,0.0052449009381234,0.0038737598806619,0.869647204875946,0.0749767273664474,0.0553760379552841,11.598895072937012,1.3539562225341797,0.0699537172913551,0.173828125,0.2412109375,0.2236328125,0.1796875,0.1123046875,0.0380859375,0.0146484375,0.0166015625
Douglasie_31_61,3.0539238452911377,6.637931346893311,10.149361610412598,10.86429500579834,21.411346435546875,14.236615180969238,0.0,0.0562388971447944,0.2550447583198547,0.3410979211330414,0.5305542945861816,0.9579044580459596,0.6657110452651978,21.92678642272949,0.0,0.0,1024,0.0632779821753501,0.0151697834953665,0.008687007240951,0.7262081503868103,0.1740956306457519,0.0996962189674377,4.1713175773620605,1.7462611198425293,0.0871347710490226,0.3564453125,0.28125,0.1669921875,0.1005859375,0.0556640625,0.0224609375,0.0078125,0.0087890625
Douglasie_31_62,2.931256055831909,6.463355541229248,9.582161903381348,10.482098579406738,13.005171775817873,2.9729061126708984,-0.0030207633972167,0.2478371858596801,0.9216235876083374,1.3397213220596311,1.945395827293396,16.483396530151367,13.953824996948242,21.62141990661621,0.0,0.0,1024,0.1151790171861648,0.004971255082637,0.0022782098967581,0.9407861232757568,0.0406053774058818,0.0186084937304258,23.169002532958984,2.1820883750915527,0.1224284842610359,0.19921875,0.3134765625,0.220703125,0.087890625,0.03125,0.056640625,0.05859375,0.0322265625
