id,raw_path,n_points,lambda1,lambda2,lambda3,r1,r2,r3,ratio12,ratio23,trace,proj_hist_bin_0,proj_hist_bin_1,proj_hist_bin_2,proj_hist_bin_3,proj_hist_bin_4,proj_hist_bin_5,proj_hist_bin_6,proj_hist_bin_7
Buche_103,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\103.pts,1024,0.1478305608034134,0.011235132813453674,0.008630636148154736,0.8815372586250305,0.06699689477682114,0.05146586522459984,13.157882690429688,1.3017733097076416,0.16769632697105408,0.484375,0.294921875,0.125,0.0146484375,0.01953125,0.03125,0.0146484375,0.015625
Buche_106,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\106.pts,1024,0.09980351477861404,0.02071230858564377,0.012679299339652061,0.7493031024932861,0.15550349652767181,0.09519342333078384,4.81856107711792,1.6335530281066895,0.13319511711597443,0.2314453125,0.236328125,0.23046875,0.1689453125,0.056640625,0.033203125,0.0361328125,0.0068359375
Buche_107,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\107.pts,1024,0.10002722591161728,0.018519476056098938,0.015608434565365314,0.7456086277961731,0.13804522156715393,0.11634615808725357,5.401190757751465,1.1865043640136719,0.13415513932704926,0.2978515625,0.3134765625,0.099609375,0.19140625,0.0673828125,0.0185546875,0.0048828125,0.0068359375
Buche_109,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\109.pts,1024,0.12271332740783691,0.024455450475215912,0.011915551498532295,0.7713727951049805,0.15372633934020996,0.07490085065364838,5.017831325531006,2.0523977279663086,0.15908432006835938,0.4287109375,0.3369140625,0.14453125,0.029296875,0.013671875,0.0234375,0.0146484375,0.0087890625
Buche_110,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\110.pts,1024,0.14226187765598297,0.017944375053048134,0.006170336157083511,0.8550594449043274,0.1078539714217186,0.037086568772792816,7.927936553955078,2.908168077468872,0.16637659072875977,0.26953125,0.2373046875,0.26171875,0.1513671875,0.021484375,0.0302734375,0.0126953125,0.015625
Buche_12,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\12.pts,1024,0.14040353894233704,0.009532486088573933,0.0059386868961155415,0.9007461071014404,0.0611547976732254,0.038099102675914764,14.728952407836914,1.6051504611968994,0.15587471425533295,0.212890625,0.146484375,0.1572265625,0.173828125,0.1044921875,0.109375,0.0693359375,0.0263671875
Buche_120,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\120.pts,1024,0.18859627842903137,0.007010206114500761,0.00462877843528986,0.9418734312057495,0.03500984609127045,0.0231166984885931,26.903100967407227,1.5144829750061035,0.2002352625131607,0.220703125,0.1689453125,0.1171875,0.2294921875,0.150390625,0.09375,0.013671875,0.005859375
Buche_125,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\125.pts,1024,0.12011753767728806,0.008007286116480827,0.005470443516969681,0.8991152048110962,0.059936899691820145,0.04094788432121277,15.001029968261719,1.4637361764907837,0.13359525799751282,0.1787109375,0.1904296875,0.3125,0.1201171875,0.11328125,0.0634765625,0.01171875,0.009765625
Buche_121,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\121.pts,1024,0.05346543714404106,0.01638195663690567,0.00937583390623331,0.6748707294464111,0.2067822515964508,0.11834703385829926,3.2636783123016357,1.7472532987594604,0.07922322303056717,0.6953125,0.2177734375,0.0517578125,0.0078125,0.0078125,0.0048828125,0.0048828125,0.009765625
Buche_133,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\133.pts,1024,0.10783148556947708,0.021809227764606476,0.013215303421020508,0.7548263669013977,0.15266579389572144,0.09250785410404205,4.944305896759033,1.6503008604049683,0.14285601675510406,0.2568359375,0.3125,0.26953125,0.1181640625,0.0244140625,0.0048828125,0.0068359375,0.0068359375
Buche_141,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\141.pts,1024,0.161843940615654,0.03222846984863281,0.018234586343169212,0.7623109221458435,0.15180125832557678,0.08588781952857971,5.021769046783447,1.7674363851547241,0.21230700612068176,0.2841796875,0.146484375,0.2060546875,0.154296875,0.138671875,0.056640625,0.005859375,0.0078125
Buche_142,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\142.pts,1024,0.10088372230529785,0.015311133116483688,0.013905208557844162,0.775431752204895,0.11768735945224762,0.10688087344169617,6.5889129638671875,1.1011078357696533,0.1301000714302063,0.3173828125,0.3935546875,0.2197265625,0.033203125,0.0078125,0.0087890625,0.005859375,0.013671875
Buche_145,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\145.pts,1024,0.1342390924692154,0.016732750460505486,0.010110422968864441,0.8333573937416077,0.10387704521417618,0.06276558339595795,8.022536277770996,1.6549999713897705,0.16108226776123047,0.3583984375,0.3564453125,0.1689453125,0.0390625,0.025390625,0.013671875,0.013671875,0.0244140625
Buche_146,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\146.pts,1024,0.10111187398433685,0.018171705305576324,0.013165040872991085,0.7634044885635376,0.13719815015792847,0.09939734637737274,5.5642476081848145,1.3802999258041382,0.13244861364364624,0.4599609375,0.2373046875,0.1630859375,0.0947265625,0.02734375,0.0048828125,0.00390625,0.0087890625
Buche_147,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\147.pts,1024,0.10288722068071365,0.03092821314930916,0.0197459664195776,0.670007050037384,0.20140616595745087,0.1285867840051651,3.326646089553833,1.56630539894104,0.15356139838695526,0.2939453125,0.2666015625,0.2314453125,0.1318359375,0.0615234375,0.00390625,0.0029296875,0.0078125
Buche_167,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\167.pts,1024,0.16326715052127838,0.022610832005739212,0.021075904369354248,0.788905918598175,0.10925541073083878,0.10183864831924438,7.220749378204346,1.0728285312652588,0.20695389807224274,0.3232421875,0.2099609375,0.193359375,0.1015625,0.05078125,0.09375,0.0244140625,0.0029296875
Buche_166,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\166.pts,1024,0.08745463937520981,0.02414567768573761,0.013973426073789597,0.6964405179023743,0.19228285551071167,0.11127665638923645,3.6219584941864014,1.7279711961746216,0.12557373940944672,0.564453125,0.3203125,0.0625,0.0087890625,0.009765625,0.0078125,0.01171875,0.0146484375
Buche_172,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\172.pts,1024,0.12386595457792282,0.00951439794152975,0.007471311371773481,0.8794071078300476,0.06754906475543976,0.053043827414512634,13.018791198730469,1.2734575271606445,0.14085166156291962,0.2236328125,0.208984375,0.203125,0.150390625,0.0908203125,0.076171875,0.0341796875,0.0126953125
Buche_173,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\173.pts,1024,0.07729919254779816,0.032139409333467484,0.024972213432192802,0.5750965476036072,0.23911327123641968,0.18579021096229553,2.4051218032836914,1.2870067358016968,0.1344108134508133,0.36328125,0.3564453125,0.1708984375,0.0771484375,0.0205078125,0.0048828125,0.0029296875,0.00390625
Buche_18,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\18.pts,1024,0.13941818475723267,0.0045198723673820496,0.002970848698168993,0.9490110874176025,0.030766496434807777,0.020222386345267296,30.84560203552246,1.5214077234268188,0.14690890908241272,0.1904296875,0.166015625,0.1005859375,0.18359375,0.09765625,0.123046875,0.126953125,0.01171875
Buche_180,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\180.pts,1024,0.13365955650806427,0.011023134924471378,0.008645270951092243,0.8717232942581177,0.07189252227544785,0.05638417601585388,12.125367164611816,1.2750478982925415,0.15332797169685364,0.1171875,0.14453125,0.240234375,0.20703125,0.12109375,0.087890625,0.05859375,0.0234375
Buche_188,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\188.pts,1024,0.18843862414360046,0.015652617439627647,0.012326864525675774,0.8707156181335449,0.07232582569122314,0.05695856735110283,12.038792610168457,1.2697970867156982,0.2164181023836136,0.25390625,0.2021484375,0.078125,0.2705078125,0.099609375,0.060546875,0.02734375,0.0078125
Buche_19,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\19.pts,1024,0.12763604521751404,0.014568259008228779,0.007141930982470512,0.8546318411827087,0.09754687547683716,0.047821298241615295,8.761242866516113,2.039820671081543,0.1493462324142456,0.5234375,0.3427734375,0.046875,0.009765625,0.01171875,0.013671875,0.015625,0.0361328125
Buche_190,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\190.pts,1024,0.17760467529296875,0.04122236371040344,0.027113132178783417,0.7221458554267883,0.16761134564876556,0.11024279147386551,4.308454513549805,1.5203837156295776,0.245940163731575,0.20703125,0.1904296875,0.2119140625,0.1943359375,0.125,0.05859375,0.0078125,0.0048828125
Buche_191,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\191.pts,1024,0.18271544575691223,0.022712096571922302,0.013283089734613895,0.8354209661483765,0.10384541004896164,0.060733623802661896,8.044852256774902,1.7098504304885864,0.21871063113212585,0.259765625,0.2138671875,0.07421875,0.060546875,0.16015625,0.1669921875,0.0576171875,0.0068359375
Buche_192,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\192.pts,1024,0.09218243509531021,0.011019577272236347,0.006050123833119869,0.8437586426734924,0.10086372494697571,0.05537762492895126,8.36533260345459,1.8213804960250854,0.10925213992595673,0.3310546875,0.3583984375,0.2373046875,0.0322265625,0.009765625,0.0087890625,0.0078125,0.0146484375
Buche_193,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\193.pts,1024,0.12763160467147827,0.004731955472379923,0.003093559993430972,0.9422288537025452,0.03493323549628258,0.0228379275649786,26.972274780273438,1.5296149253845215,0.1354571133852005,0.10546875,0.2080078125,0.2734375,0.259765625,0.095703125,0.01171875,0.0341796875,0.01171875
Buche_197,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\197.pts,1024,0.08828035742044449,0.01388239860534668,0.008552484214305878,0.7973641157150269,0.12538832426071167,0.07724758237600327,6.359157085418701,1.62320077419281,0.11071524024009705,0.5400390625,0.205078125,0.154296875,0.052734375,0.0068359375,0.0068359375,0.009765625,0.0244140625
Buche_201,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\201.pts,1024,0.10141071677207947,0.011189299635589123,0.008347984403371811,0.8384653925895691,0.092513307929039,0.06902126967906952,9.063186645507812,1.3403594493865967,0.12094800174236298,0.4228515625,0.318359375,0.16796875,0.015625,0.0166015625,0.0458984375,0.0048828125,0.0078125
Buche_200,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\200.pts,1024,0.229863241314888,0.016395876184105873,0.007993238046765327,0.9040751457214355,0.06448662281036377,0.031438205391168594,14.019577026367188,2.051218271255493,0.2542523443698883,0.1064453125,0.18359375,0.2685546875,0.275390625,0.0595703125,0.0615234375,0.041015625,0.00390625
Buche_203,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\203.pts,1024,0.1499311625957489,0.007000825833529234,0.006059965584427118,0.9198684692382812,0.04295197129249573,0.03717953711748123,21.416210174560547,1.1552584171295166,0.1629919558763504,0.14453125,0.2421875,0.2421875,0.15234375,0.1123046875,0.0751953125,0.0234375,0.0078125
Buche_208,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\208.pts,1024,0.1918981820344925,0.005783294793218374,0.003696584841236472,0.9529249668121338,0.02871859446167946,0.01835644245147705,33.18146514892578,1.5644967555999756,0.20137806236743927,0.1484375,0.1494140625,0.2353515625,0.2265625,0.162109375,0.029296875,0.02734375,0.021484375
Buche_21,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\21.pts,1024,0.16675154864788055,0.01973874866962433,0.009224622510373592,0.8520124554634094,0.10085458308458328,0.0471329540014267,8.447929382324219,2.13978910446167,0.19571492075920105,0.2587890625,0.2802734375,0.123046875,0.193359375,0.0205078125,0.1015625,0.01171875,0.0107421875
Buche_212,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\212.pts,1024,0.1647133231163025,0.016947340220212936,0.007946117781102657,0.8687101006507874,0.08938150852918625,0.04190840199589729,9.719125747680664,2.132782459259033,0.18960678577423096,0.1904296875,0.3154296875,0.2705078125,0.1240234375,0.0341796875,0.0419921875,0.0078125,0.015625
Buche_215,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\215.pts,1024,0.15096095204353333,0.027029821649193764,0.014751153066754341,0.7832283973693848,0.14023840427398682,0.07653318345546722,5.584978103637695,1.8323869705200195,0.19274193048477173,0.3818359375,0.322265625,0.18359375,0.017578125,0.0283203125,0.0078125,0.04296875,0.015625
Buche_216,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\216.pts,1024,0.08717741817235947,0.016987083479762077,0.009400260634720325,0.7676449418067932,0.14958058297634125,0.08277444541454315,5.131982326507568,1.80708646774292,0.11356476694345474,0.490234375,0.3759765625,0.0419921875,0.0234375,0.0126953125,0.0146484375,0.015625,0.025390625
Buche_220,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\220.pts,1024,0.08598817884922028,0.027375636622309685,0.01387003529816866,0.6758278608322144,0.21516001224517822,0.10901214927434921,3.141047477722168,1.9737249612808228,0.1272338479757309,0.62890625,0.2041015625,0.1298828125,0.005859375,0.0068359375,0.005859375,0.0068359375,0.01171875
Buche_221,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\221.pts,1024,0.16613462567329407,0.010523413307964802,0.0038716618437319994,0.9202619791030884,0.05829187110066414,0.021446121856570244,15.787141799926758,2.7180612087249756,0.18052969872951508,0.2294921875,0.2119140625,0.228515625,0.1376953125,0.0146484375,0.09765625,0.0556640625,0.0244140625
Buche_223,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\223.pts,1024,0.0949675664305687,0.009417551569640636,0.005566289648413658,0.8637230396270752,0.0856519341468811,0.050624996423721313,10.084104537963867,1.6918902397155762,0.10995141416788101,0.2138671875,0.23046875,0.23828125,0.1240234375,0.078125,0.0400390625,0.0380859375,0.037109375
Buche_225,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\225.pts,1024,0.11216766387224197,0.0494716539978981,0.029000312089920044,0.5883753895759583,0.2595035135746002,0.15212111175060272,2.2673115730285645,1.70590078830719,0.19063962996006012,0.2314453125,0.23828125,0.1552734375,0.1298828125,0.1015625,0.0771484375,0.05078125,0.015625
Buche_226,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\226.pts,1024,0.06901144981384277,0.012746607884764671,0.005873675458133221,0.7875166535377502,0.14545652270317078,0.06702680885791779,5.4141035079956055,2.1701245307922363,0.08763173967599869,0.390625,0.4033203125,0.150390625,0.0185546875,0.0068359375,0.0087890625,0.0087890625,0.0126953125
Buche_227,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\227.pts,1024,0.15261729061603546,0.04815227910876274,0.02552674524486065,0.6744135022163391,0.21278420090675354,0.11280229687690735,3.1694717407226562,1.8863462209701538,0.2262963205575943,0.23828125,0.224609375,0.2333984375,0.1748046875,0.052734375,0.046875,0.0263671875,0.0029296875
Buche_239,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\239.pts,1024,0.07858828455209732,0.023277834057807922,0.010276999324560165,0.7007856369018555,0.2075725644826889,0.09164182096719742,3.3760993480682373,2.2650418281555176,0.11214311420917511,0.494140625,0.4228515625,0.048828125,0.0087890625,0.0048828125,0.0068359375,0.0048828125,0.0087890625
Buche_23,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\23.pts,1024,0.19033648073673248,0.018974650651216507,0.009561648592352867,0.8696215152740479,0.08669260144233704,0.04368587210774422,10.03109359741211,1.984453797340393,0.2188727855682373,0.373046875,0.0703125,0.1845703125,0.240234375,0.015625,0.0537109375,0.0546875,0.0078125
Buche_24,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\24.pts,1024,0.22530187666416168,0.02947058714926243,0.018358979374170303,0.8248844146728516,0.10789892077445984,0.06721664220094681,7.644974231719971,1.6052411794662476,0.27313143014907837,0.1025390625,0.1416015625,0.263671875,0.162109375,0.1123046875,0.16015625,0.0517578125,0.005859375
Buche_245,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\245.pts,1024,0.08891107887029648,0.014120850712060928,0.007923637516796589,0.8013215065002441,0.1272658109664917,0.07141270488500595,6.296439170837402,1.782117247581482,0.11095556616783142,0.5634765625,0.359375,0.0341796875,0.005859375,0.0078125,0.009765625,0.0087890625,0.0107421875
Buche_241,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\241.pts,1024,0.18437518179416656,0.01703854463994503,0.007699829060584307,0.8816988468170166,0.08147986978292465,0.036821283400058746,10.821063041687012,2.2128472328186035,0.20911355316638947,0.078125,0.1484375,0.1474609375,0.1162109375,0.1650390625,0.2333984375,0.0908203125,0.0205078125
Buche_254,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\254.pts,1024,0.12059475481510162,0.01705319434404373,0.009223029017448425,0.8210931420326233,0.11611003428697586,0.06279680877923965,7.071681499481201,1.8489797115325928,0.14687097072601318,0.3115234375,0.279296875,0.2294921875,0.0732421875,0.03515625,0.037109375,0.02734375,0.0068359375
Buche_255,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\255.pts,1024,0.2352854311466217,0.02603755332529545,0.016149502247571945,0.8479595184326172,0.09383832663297653,0.05820217356085777,9.036388397216797,1.612282156944275,0.27747249603271484,0.09765625,0.15234375,0.2119140625,0.1826171875,0.162109375,0.1103515625,0.0703125,0.0126953125
Buche_256,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\256.pts,1024,0.16806983947753906,0.02371012419462204,0.013680515810847282,0.8180153965950012,0.11539992690086365,0.06658465415239334,7.088526248931885,1.733130931854248,0.20546047389507294,0.1279296875,0.224609375,0.2109375,0.1123046875,0.107421875,0.1142578125,0.0693359375,0.033203125
Buche_258,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\258.pts,1024,0.13593189418315887,0.03859027102589607,0.027374377474188805,0.6732749938964844,0.1911388337612152,0.13558615744113922,3.522439479827881,1.4097224473953247,0.2018965482711792,0.375,0.2470703125,0.2041015625,0.0673828125,0.046875,0.0458984375,0.009765625,0.00390625
Buche_262,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\262.pts,1024,0.11877228319644928,0.055969178676605225,0.03591358661651611,0.5638235807418823,0.2656911313533783,0.17048528790473938,2.1221015453338623,1.5584403276443481,0.21065504848957062,0.1708984375,0.177734375,0.208984375,0.1728515625,0.0986328125,0.087890625,0.0615234375,0.021484375
Buche_266,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\266.pts,1024,0.15081319212913513,0.041785240173339844,0.026006676256656647,0.6898887157440186,0.19114483892917633,0.11896646022796631,3.609245538711548,1.6067121028900146,0.21860511600971222,0.158203125,0.2919921875,0.236328125,0.1572265625,0.0810546875,0.0576171875,0.0126953125,0.0048828125
Buche_268,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\268.pts,1024,0.2134413868188858,0.01938099041581154,0.011139290407299995,0.8748972415924072,0.07944276928901672,0.045660000294446945,11.012924194335938,1.739876627922058,0.2439616620540619,0.13671875,0.171875,0.197265625,0.140625,0.21875,0.125,0.0029296875,0.0068359375
Buche_269,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\269.pts,1024,0.09019727259874344,0.021181399002671242,0.011365687474608421,0.7348384261131287,0.17256514728069305,0.09259641170501709,4.25832462310791,1.8636268377304077,0.1227443665266037,0.3681640625,0.3115234375,0.244140625,0.0439453125,0.0078125,0.0048828125,0.0068359375,0.0126953125
Buche_270,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\270.pts,1024,0.11516253650188446,0.005895510781556368,0.004470059648156166,0.9174243211746216,0.04696566238999367,0.035610031336545944,19.533937454223633,1.318888545036316,0.12552811205387115,0.3974609375,0.4453125,0.0361328125,0.01953125,0.01953125,0.0234375,0.025390625,0.033203125
Buche_271,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\271.pts,1024,0.10360126197338104,0.006626007612794638,0.003539650933817029,0.9106448888778687,0.05824195221066475,0.03111318126320839,15.63554859161377,1.8719381093978882,0.11376691609621048,0.3427734375,0.203125,0.1982421875,0.158203125,0.025390625,0.0166015625,0.044921875,0.0107421875
Buche_273,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\273.pts,1024,0.14847344160079956,0.004847900476306677,0.002895232755690813,0.9504333138465881,0.03103320300579071,0.018533455207943916,30.626338958740234,1.6744424104690552,0.156216561794281,0.017578125,0.12890625,0.1123046875,0.4189453125,0.1328125,0.1083984375,0.0625,0.0185546875
Buche_28,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\28.pts,1024,0.15345174074172974,0.0012559782480821013,0.0010324936592951417,0.9853058457374573,0.008064571768045425,0.006629589479416609,122.17707061767578,1.2164512872695923,0.15574021637439728,0.1630859375,0.16015625,0.189453125,0.2109375,0.1435546875,0.0390625,0.041015625,0.052734375
Buche_3,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\3.pts,1024,0.14555233716964722,0.02717663161456585,0.012441793456673622,0.7860438227653503,0.14676523208618164,0.06719091534614563,5.355790138244629,2.1843016147613525,0.18517076969146729,0.4453125,0.3505859375,0.10546875,0.013671875,0.017578125,0.0126953125,0.01171875,0.04296875
Buche_40,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Buche\40.pts,1024,0.08516176789999008,0.03324764221906662,0.019914692267775536,0.6156682968139648,0.24036043882369995,0.14397123456001282,2.5614378452301025,1.669503092765808,0.1383240967988968,0.5234375,0.3740234375,0.0576171875,0.015625,0.0078125,0.005859375,0.005859375,0.009765625
